id,name,toolindex_page,url,category,email,linkedin,email_source,fetched_date,is_claimed,founder_name
"153","Maton","https://strategic-flow-audit.replit.app/directory/maton-153","https://www.maton.ai","AI Tools","support@maton.ai","https://www.linkedin.com/company/maton-ai/","https://www.maton.ai/contact","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"683","Mini C-Arm","https://strategic-flow-audit.replit.app/directory/mini-c-arm-683","https://www.minicarm.com","Other","info@minicarm.com","https://www.linkedin.com/company/mini-c-arm-com/","https://www.minicarm.com","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"83","Mirr","https://strategic-flow-audit.replit.app/directory/mirr-83","https://mirra.my","AI Tools","qkrrnjsqkr12@gmail.com","https://www.linkedin.com/in/gyutaebb/","https://mirra.my/privacy","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"656","ModelsLab","https://strategic-flow-audit.replit.app/directory/modelslab-656","https://modelslab.com","AI Tools","support@modelslab.com","https://www.linkedin.com/in/adhikjoshi/","https://modelslab.com","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"517","Moveast","https://strategic-flow-audit.replit.app/directory/moveast-517","https://moveast.me/","Other","1@2x.png",,"https://moveast.me/","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"476","MuseCraft AI","https://strategic-flow-audit.replit.app/directory/musecraft-ai-476","https://musecraft.ai","AI Tools","support@musecraft.ai",,"https://musecraft.ai","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"637","MyOG","https://strategic-flow-audit.replit.app/directory/myog-637","https://myog.social","Analytics","hboon@myog.social",,"https://myog.social/contact","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"190","MySudokuWorld","https://strategic-flow-audit.replit.app/directory/mysudokuworld-190","https://www.mysudokuworld.com/","AI Tools","mysudokuworld@gmail.com",,"https://www.mysudokuworld.com/contact","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"627","MygomSEO","https://strategic-flow-audit.replit.app/directory/mygomseo-627","https://mygomseo.com","AI Tools","info@mygom.tech","https://www.linkedin.com/company/mygomseo/","https://mygomseo.com/contact","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"469","Nano Banana 2 pro","https://strategic-flow-audit.replit.app/directory/nano-banana-2-pro-469","https://nano2.net/","AI Tools","hello@nano2.net",,"https://nano2.net/contact","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"458","Nano Banana Video","https://strategic-flow-audit.replit.app/directory/nano-banana-video-458","https://nanabanana.video","AI Tools","support@nanabanana.video",,"https://nanabanana.video","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"7","Needle","https://strategic-flow-audit.replit.app/directory/needle-7","https://needle.so","Marketing","julian@needle.so","https://www.linkedin.com/company/needle-ats/","https://needle.so","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"279","Netlify","https://strategic-flow-audit.replit.app/directory/netlify-279","https://netlify.com","AI Tools","support@netlify.com","https://www.linkedin.com/company/netlify/","https://netlify.com/support","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"176","NetlifyAPP","https://strategic-flow-audit.replit.app/directory/netlifyapp-176","https://netlifyapp.org/","AI Tools","contact@netlifyapp.org",,"https://netlifyapp.org/","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"116","NewFollowers","https://strategic-flow-audit.replit.app/directory/newfollowers-116","https://www.newfollowers.net/","Social Media","support@newfollowers.net",,"https://www.newfollowers.net/","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"696","No Code Website Builder","https://strategic-flow-audit.replit.app/directory/no-code-website-builder-696","https://nocodewebsitebuilder.com","AI Tools","vlad@nocodewebsitebuilder.com","https://www.linkedin.com/company/no-code-website-builder/","https://nocodewebsitebuilder.com/contact","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"695","Noodle Seed","https://strategic-flow-audit.replit.app/directory/noodle-seed-695","https://noodleseed.com","Other","hello@noodleseed.com","https://www.linkedin.com/company/noodle-seed/","https://noodleseed.com/contact","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"460","NooneWeb3Wallet","https://strategic-flow-audit.replit.app/directory/nooneweb3wallet-460","https://noone.io/","Finance","support@noone.io","https://www.linkedin.com/company/noonewallet/","https://noone.io/","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"218","NotchLive","https://strategic-flow-audit.replit.app/directory/notchlive-218","https://notchlive.app","Other","support@tinythings.app",,"https://notchlive.app/privacy","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"145","Our Token","https://strategic-flow-audit.replit.app/directory/our-token-145","https://ourtoken.ai/","AI Tools","hello@ourtoken.ai",,"https://ourtoken.ai/","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"576","PDFuck","https://strategic-flow-audit.replit.app/directory/pdfuck-576","https://PDFuck.com","Productivity","support@mksaas.com",,"https://pdfuck.com/about","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"195","PetMemo","https://strategic-flow-audit.replit.app/directory/petmemo-195","https://www.petmemo.app","Other","hello@petmemo.app",,"https://www.petmemo.app/contact","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"451","Picoo","https://strategic-flow-audit.replit.app/directory/picoo-451","https://picooai.com/","AI Tools","support@picooai.com",,"https://picooai.com/","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"539","Pikimov","https://strategic-flow-audit.replit.app/directory/pikimov-539","https://pikimov.com/","Design","clement@pikimov.com",,"https://pikimov.com/","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"724","Pikkovia","https://strategic-flow-audit.replit.app/directory/pikkovia-724","https://pikkovia.com","Design","pikkoviahelp@gmail.com",,"https://pikkovia.com/contact","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"238","Pitch","https://strategic-flow-audit.replit.app/directory/pitch-238","https://pitch.com","Other","support@pitch.com","https://www.linkedin.com/company/pitchhq/","https://pitch.com","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"179","Pitchlo","https://strategic-flow-audit.replit.app/directory/pitchlo-179","https://pitchlo.com/","Social Media","hello@pitchlo.com",,"https://pitchlo.com/","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"254","Plausible","https://strategic-flow-audit.replit.app/directory/plausible-254","https://plausible.io","Other","hello@plausible.io","https://www.linkedin.com/company/plausible-analytics/","https://plausible.io/contact","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"258","Polar","https://strategic-flow-audit.replit.app/directory/polar-258","https://polar.sh","Developer Tools","support@polar.sh",,"https://polar.sh","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"523","PortBackLinks","https://strategic-flow-audit.replit.app/directory/portbacklinks-523","https://portbacklinks.com/","Productivity","support@portbacklinks.com",,"https://portbacklinks.com/","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"252","PostHog","https://strategic-flow-audit.replit.app/directory/posthog-252","https://posthog.com","Developer Tools","brian@getposthog.com",,"https://posthog.com/privacy","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"280","Postman","https://strategic-flow-audit.replit.app/directory/postman-280","https://postman.com","Developer Tools","info@postman.com","https://www.linkedin.com/company/postman-platform/","https://postman.com/contact","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"13","ProductLaunchify","https://strategic-flow-audit.replit.app/directory/productlaunchify-13","https://productlaunchify.com","Other","productlaunchify@gmail.com",,"https://productlaunchify.com","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"654","Proxied - 5g Proxies","https://strategic-flow-audit.replit.app/directory/proxied-5g-proxies-654","https://proxied.com","Marketing","support@proxied.com","https://www.linkedin.com/company/proxied/","https://proxied.com","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"141","QR Menu Generator","https://strategic-flow-audit.replit.app/directory/qr-menu-generator-141","https://qrmenugenerator.io/","Design","info@qrmenugenerator.io",,"https://qrmenugenerator.io/contact","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"708","Qria","https://strategic-flow-audit.replit.app/directory/qria-708","https://qria.io","AI Tools","hello@qria.io",,"https://qria.io","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"440","Quick Note Tab","https://strategic-flow-audit.replit.app/directory/quick-note-tab-440","https://quicknotetab.com","Productivity","manajerry@yahht.com",,"https://quicknotetab.com/contact","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"204","QuickEstimate","https://strategic-flow-audit.replit.app/directory/quickestimate-204","https://quickestimate.io","Other","support@quickestimate.io","https://www.linkedin.com/company/quick-estimate/","https://quickestimate.io/contact","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"61","Qwen3 TTS","https://strategic-flow-audit.replit.app/directory/qwen3-tts-61","https://qwen3tts.com","AI Tools","support@qwen3tts.com",,"https://qwen3tts.com","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"245","Railway","https://strategic-flow-audit.replit.app/directory/railway-245","https://railway.app","Developer Tools","team@railway.com",,"https://railway.app","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"678","RapidPhish","https://strategic-flow-audit.replit.app/directory/rapidphish-678","https://rapidphish.com","Marketing","hello@rapidphish.com",,"https://rapidphish.com/contact","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"465","Rawpixel","https://strategic-flow-audit.replit.app/directory/rawpixel-465","https://www.rawpixel.com/","Design","contact@rawpixel.com","https://www.linkedin.com/company/rawpixel-ltd/","https://www.rawpixel.com/about","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"213","RayTally","https://strategic-flow-audit.replit.app/directory/raytally-213","https://raytally.com/en/launch","Developer Tools","hi@raytally.com",,"https://raytally.com/contact","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"266","Raycast","https://strategic-flow-audit.replit.app/directory/raycast-266","https://raycast.com","AI Tools","privacy@raycast.com",,"https://raycast.com/privacy","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"265","Reflect","https://strategic-flow-audit.replit.app/directory/reflect-265","https://reflect.app","AI Tools","support@reflect.app",,"https://reflect.app/privacy","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"98","Remove Watermark Sora 2","https://strategic-flow-audit.replit.app/directory/remove-watermark-sora-2-98","https://nanophoto.ai/remove-watermark-sora-2","AI Tools","support@nanophoto.ai",,"https://nanophoto.ai/remove-watermark-sora-2","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"101","Remove text from image","https://strategic-flow-audit.replit.app/directory/remove-text-from-image-101","https://removetextfromimage.org/","Other","support@removetextfromimage.org",,"https://removetextfromimage.org/","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"244","Resend","https://strategic-flow-audit.replit.app/directory/resend-244","https://resend.com","Developer Tools","delivered@resend.dev","https://www.linkedin.com/company/resend/","https://resend.com","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"3","Resumost","https://strategic-flow-audit.replit.app/directory/resumost-3","https://resumost.com","AI Tools","support@resumost.com","https://www.linkedin.com/company/resumost-ai/","https://resumost.com","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"219","Rollout","https://strategic-flow-audit.replit.app/directory/rollout-219","https://getrollout.app","Other","support@getrollout.app",,"https://getrollout.app","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"669","Ruby Chat - AI Roleplay","https://strategic-flow-audit.replit.app/directory/ruby-chat-ai-roleplay-669","https://rubychat.app","AI Tools","support@rubychat.app",,"https://rubychat.app/contact","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"228","Runway","https://strategic-flow-audit.replit.app/directory/runway-228","https://runwayml.com","AI Tools","press@runwayml.com","https://www.linkedin.com/company/runwayml/","https://runwayml.com","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"610","SEO Mode","https://strategic-flow-audit.replit.app/directory/seo-mode-610","https://seomode.co","Marketing","mehrab@seomode.co","https://www.linkedin.com/company/seomode/","https://seomode.co","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"624","SEO Rank Tracker","https://strategic-flow-audit.replit.app/directory/seo-rank-tracker-624","https://seoranktracker.solutions","AI Tools","support@seoranktracker.solutions",,"https://seoranktracker.solutions","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"277","Salesforce","https://strategic-flow-audit.replit.app/directory/salesforce-277","https://salesforce.com","AI Tools","privacy@salesforce.com",,"https://salesforce.com/privacy","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"240","Screen Studio","https://strategic-flow-audit.replit.app/directory/screen-studio-240","https://screen.studio","Other","team@screen.studio",,"https://screen.studio","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"54","SeaGames","https://strategic-flow-audit.replit.app/directory/seagames-54","https://www.seagames.com/","Other","haiji@seagames.com",,"https://www.seagames.com/","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"633","Seedream 5.0","https://strategic-flow-audit.replit.app/directory/seedream-5-0-633","https://seedream5-ai.org","AI Tools","support@seedream5-ai.org",,"https://seedream5-ai.org","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"631","Seline Analytics","https://strategic-flow-audit.replit.app/directory/seline-analytics-631","https://seline.com","Other","kostya@seline.com","https://www.linkedin.com/company/getseline/","https://seline.com","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"581","ShipFast","https://strategic-flow-audit.replit.app/directory/shipfast-581","https://shipfa.st/","AI Tools","hello@shipfa.st",,"https://shipfa.st/","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"653","Shipixen","https://strategic-flow-audit.replit.app/directory/shipixen-653","https://shipixen.com","Developer Tools","support@shipixen.com","https://www.linkedin.com/in/matthiasneumayer/","https://shipixen.com","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"12","Shipybara","https://strategic-flow-audit.replit.app/directory/shipybara-12","https://shipybara.com","Directories","hello@shipybara.com",,"https://shipybara.com/about","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"281","Sketch","https://strategic-flow-audit.replit.app/directory/sketch-281","https://sketch.com","Design","privacy@sketch.com","https://www.linkedin.com/company/sketchbv/","https://sketch.com/privacy","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"555","Sluqe","https://strategic-flow-audit.replit.app/directory/sluqe-555","https://www.sluqe.com/","AI Tools","support@sluqe.com","https://www.linkedin.com/company/sluqehq/","https://www.sluqe.com/","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"214","Snapchat Planets","https://strategic-flow-audit.replit.app/directory/snapchat-planets-214","https://snapchatplanetts.com","Other","contact@snapchatplanetts.com",,"https://snapchatplanetts.com/contact","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"658","SocialKit","https://strategic-flow-audit.replit.app/directory/socialkit-658","https://www.socialkit.dev","AI Tools","jonathan@socialkit.dev","https://www.linkedin.com/in/jonathan-geiger/","https://www.socialkit.dev/contact","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"691","SocialRails","https://strategic-flow-audit.replit.app/directory/socialrails-691","https://socialrails.com","AI Tools","contact@socialrails.com","https://www.linkedin.com/in/matt-p-543160282/","https://socialrails.com","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"579","SongLyricsLab","https://strategic-flow-audit.replit.app/directory/songlyricslab-579","https://songlyricslab.com?utm_source=turbo0","AI Tools","support@songlyricslab.com",,"https://songlyricslab.com?utm_source=turbo0","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"603","Sora2 AI","https://strategic-flow-audit.replit.app/directory/sora2-ai-603","https://sora-2.run","AI Tools","support@sora-2.run",,"https://sora-2.run","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"236","Spline","https://strategic-flow-audit.replit.app/directory/spline-236","https://spline.design","Design","help@spline.design",,"https://spline.design","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"51","Status Page","https://strategic-flow-audit.replit.app/directory/status-page-51","https://statuspage.me","Analytics","hey@statuspage.me",,"https://statuspage.me/contact","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"70","Stencil AI","https://strategic-flow-audit.replit.app/directory/stencil-ai-70","http://stencilai.io/","AI Tools","support@stencilai.io",,"http://stencilai.io/","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"203","Strategic Flow Audit","https://strategic-flow-audit.replit.app/directory/strategic-flow-audit-203","https://strategic-flow-audit.replit.app","Marketing","strategicflow@proton.me",,"https://strategic-flow-audit.replit.app","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"201","SublimeKeys","https://strategic-flow-audit.replit.app/directory/sublimekeys-201","https://keys.sublimearts.io","Finance","hello@sublimearts.io",,"https://keys.sublimearts.io","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"243","Supabase","https://strategic-flow-audit.replit.app/directory/supabase-243","https://supabase.com","Developer Tools","privacy@supabase.com",,"https://supabase.com/privacy","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"271","Superhuman","https://strategic-flow-audit.replit.app/directory/superhuman-271","https://superhuman.com","Other","press@superhuman.com","https://www.linkedin.com/company/superhumanhq/","https://superhuman.com/contact","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"697","Supersparks","https://strategic-flow-audit.replit.app/directory/supersparks-697","https://www.supersparks.io","No-Code","hello@supersparks.io","https://www.linkedin.com/company/supersparks/","https://www.supersparks.io","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"76","Sweep Weasel","https://strategic-flow-audit.replit.app/directory/sweep-weasel-76","https://play.google.com/store/apps/details?id=com.dieselweasels.sweep","Other","slimeandspin@gmail.com",,"https://play.google.com/store/apps/details?id=com.dieselweasels.sweep","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"578","Synplex","https://strategic-flow-audit.replit.app/directory/synplex-578","https://synplex.dev/","AI Tools","info@synplex.dev",,"https://synplex.dev/","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"200","TPG","https://strategic-flow-audit.replit.app/directory/tpg-200","https://tpg.jorgearrojo.dev/","AI Tools","hola@jorgearrojo.dev",,"https://tpg.jorgearrojo.dev/","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"528","TalkToSoul","https://strategic-flow-audit.replit.app/directory/talktosoul-528","https://talktosoul.com/","AI Tools","support@talktosoul.com",,"https://talktosoul.com/","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"255","Tally","https://strategic-flow-audit.replit.app/directory/tally-255","https://tally.so","Other","hello@tally.so","https://www.linkedin.com/company/tallyforms/","https://tally.so/privacy","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"106","Tariff Calculator","https://strategic-flow-audit.replit.app/directory/tariff-calculator-106","https://tariff.synnaxstudio.com/","Other","tariff_support@synnaxstudio.com",,"https://tariff.synnaxstudio.com/","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"665","The SEO Agent","https://strategic-flow-audit.replit.app/directory/the-seo-agent-665","https://www.theseoagent.ai","AI Tools","jeremy@theseoagent.ai",,"https://www.theseoagent.ai/contact","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"526","Time","https://strategic-flow-audit.replit.app/directory/time-526","https://menubartime.com","Productivity","info@menubartime.com",,"https://menubartime.com","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"113","Tour Estate AI","https://strategic-flow-audit.replit.app/directory/tour-estate-ai-113","https://www.tourestateai.com/en","AI Tools","privacy@tourestateai.com",,"https://www.tourestateai.com/privacy","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"251","Turso","https://strategic-flow-audit.replit.app/directory/turso-251","https://turso.tech","Other","info@turso.tech","https://www.linkedin.com/company/turso/","https://turso.tech","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"642","Tweetboost Gif Download","https://strategic-flow-audit.replit.app/directory/tweetboost-gif-download-642","https://tweetboost.ai/twitter-gif-downloader","AI Tools","peter@tweetboost.ai",,"https://tweetboost.ai/twitter-gif-downloader","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"543","Twillot","https://strategic-flow-audit.replit.app/directory/twillot-543","https://www.twillot.com/","Social Media","twillot@outlook.com",,"https://www.twillot.com/","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"666","URL2Pin","https://strategic-flow-audit.replit.app/directory/url2pin-666","https://url2pin.com","AI Tools","hello@url2pin.com",,"https://url2pin.com/contact","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"712","UndetectedGPT","https://strategic-flow-audit.replit.app/directory/undetectedgpt-712","https://www.undetectedgpt.ai","AI Tools","contact@undetectedgpt.ai","https://www.linkedin.com/company/undetectedgpt/","https://www.undetectedgpt.ai","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"185","Unvibe","https://strategic-flow-audit.replit.app/directory/unvibe-185","https://unvibe.site","AI Tools","support@unvibe.site",,"https://unvibe.site","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"246","Upstash","https://strategic-flow-audit.replit.app/directory/upstash-246","https://upstash.com","Developer Tools","support@upstash.com",,"https://upstash.com/contact","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"617","Vehla","https://strategic-flow-audit.replit.app/directory/vehla-617","https://vehla.app","AI Tools","kailaconsulting@outlook.com","https://www.linkedin.com/company/vehla/","https://vehla.app/contact","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"242","Vercel","https://strategic-flow-audit.replit.app/directory/vercel-242","https://vercel.com","Developer Tools","privacy@vercel.com","https://www.linkedin.com/company/vercel/","https://vercel.com/privacy","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"57","Verified Tools","https://strategic-flow-audit.replit.app/directory/verified-tools-57","https://www.verifiedtools.info/","AI Tools","contact@verifiedtools.info",,"https://www.verifiedtools.info/about","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"183","VirWorld AI","https://strategic-flow-audit.replit.app/directory/virworld-ai-183","https://image-to-video.app","AI Tools","support@image-to-video.com",,"https://image-to-video.app/privacy","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"87","Vocova","https://strategic-flow-audit.replit.app/directory/vocova-87","https://vocova.app/","AI Tools","contact@vocova.app",,"https://vocova.app/contact","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"199","WHY Audit™","https://strategic-flow-audit.replit.app/directory/why-audit-199","https://strategic-flow-audit.replit.app/why.html","Analytics","alex@strategicflow.tech",,"https://strategic-flow-audit.replit.app/why.html","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"222","WaitJi Ai","https://strategic-flow-audit.replit.app/directory/waitji-ai-222","https://waitjiai.in","AI Tools","admin@waitjiai.in",,"https://waitjiai.in","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"142","Wan AI Platform","https://strategic-flow-audit.replit.app/directory/wan-ai-platform-142","https://towan.net/","AI Tools","contact@towan.net",,"https://towan.net/","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"646","Webleadr","https://strategic-flow-audit.replit.app/directory/webleadr-646","https://webleadr.com","Design","amin@webleadr.com","https://www.linkedin.com/company/webleadr-app/","https://webleadr.com","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"144","Welkome","https://strategic-flow-audit.replit.app/directory/welkome-144","https://welkome.app/","AI Tools","hello@welkome.app",,"https://welkome.app/contact","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"239","Whimsical","https://strategic-flow-audit.replit.app/directory/whimsical-239","https://whimsical.com","Other","logo@110x20.nz0q0ogo.svg","https://www.linkedin.com/company/whimsical/","https://whimsical.com","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"148","WhyDoesMySiteSuck","https://strategic-flow-audit.replit.app/directory/whydoesmysitesuck-148","https://whydoesmysitesuck.com","Other","answer@whydoesmysitesuck.com",,"https://whydoesmysitesuck.com/privacy","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"232","Windsurf","https://strategic-flow-audit.replit.app/directory/windsurf-232","https://windsurf.com","Other","hello@windsurf.com","https://www.linkedin.com/company/cognition-ai-labs/","https://windsurf.com/support","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"210","WordSec","https://strategic-flow-audit.replit.app/directory/wordsec-210","https://wordsec.net/","Other","info@wordsec.net",,"https://wordsec.net/","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"62","Wplace Paint Tool","https://strategic-flow-audit.replit.app/directory/wplace-paint-tool-62","https://wplacepainttool.com/","Other","support@wplacepainttool.com",,"https://wplacepainttool.com/privacy","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"625","YacDaddy","https://strategic-flow-audit.replit.app/directory/yacdaddy-625","https://yacdaddy.com","Other","james@yacdaddy.com","https://www.linkedin.com/company/104869379/","https://yacdaddy.com","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"542","Z-Image","https://strategic-flow-audit.replit.app/directory/z-image-542","https://z-image.net","AI Tools","support@z-image.net",,"https://z-image.net","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
"541","bZm Graphics","https://strategic-flow-audit.replit.app/directory/bzm-graphics-541","https://www.bzmgraphics.com/","Other","hello@bzmgraphics.com","https://www.linkedin.com/company/bzm-graphics/","https://www.bzmgraphics.com/","Sat Aug 01 2026 00:00:00 GMT+0000 (Coordinated Universal Time)","no",
